"latitude","longitude"
48.0814490,7.3568800
48.0813407,7.3506431
48.0881382,7.3585343
48.0819021,7.3599909
48.0850580,7.3389580
48.0841408,7.3416915
48.0838344,7.3464229
48.0813728,7.3537893
48.0813728,7.3537893
48.5820721,7.7349001
48.5823901,7.7346850
48.5820155,7.7456593
48.5795016,7.7491612
48.5838959,7.7370454
48.5775734,7.7492909
48.6042332,7.7476938
48.5839916,7.7589581
48.5832024,7.7527199
48.5789347,7.7426086
48.5834282,7.7382421
48.5800110,7.7461706
48.5805360,7.7325870
48.5912423,7.7459767
48.5803884,7.7566448
48.5804322,7.7508747
48.6096652,7.7803342
48.6040740,7.7136187
48.5780013,7.7452561
48.0116238,7.3031631
47.7743270,6.9954208
47.7268947,6.8883645
47.7368862,6.8301607
47.7382495,6.8367680
47.7405902,6.9900198
47.7751804,6.9966425
48.0046669,7.4579411
47.9762146,7.4883013
47.8294974,7.6214562
47.8515409,7.5172348
47.8272553,7.5151930
47.9794272,7.4884595
47.9012590,7.3572641
47.8656084,7.3502695
47.8733528,7.3238411
47.8651667,7.3540740
47.8651244,7.3537260
47.8662543,7.3560201
47.8661979,7.3555376
47.8722980,7.3523906
47.9079657,7.3580613
47.8651201,7.3539966
47.8635283,7.3593227
47.8661607,7.3500180
47.8967015,7.3560873
47.8775100,7.3044734
48.1662064,7.2986074
48.0318621,7.5871473
48.1132238,7.1184154
48.1463489,7.0769719
48.1252358,7.0968633
48.0780892,7.1278930
48.1349983,7.1143722
48.1337255,7.0947616
48.0377273,7.2031049
48.0520401,7.2049517
48.0452026,7.2065163
48.0438118,7.1605284
48.0455479,7.1670987
47.8789565,7.1906597
47.8392574,7.1796255
47.8855517,7.2293399
47.8819511,7.1249347
47.8466536,7.2060580
48.1843876,7.4328210
48.1842951,7.4350581
48.1846535,7.4320362
48.1845141,7.4118583
48.2309761,7.3729453
48.2325090,7.3666884
48.1910060,7.3673509
48.2322006,7.3679356
48.2056539,7.3616797
48.0427932,7.3062559
48.0422222,7.3063889
48.0422937,7.3059120
48.0730258,7.3473915
48.0828380,7.3507823
48.0364427,7.0082799
48.0293915,7.0326018
47.9962109,7.0722720
40.7029533,-73.9938431
40.7027467,-73.9934349
40.6985581,-73.9927060
40.7034797,-73.9941407
40.7031423,-73.9939523
40.7026459,-73.9932470
40.7031647,-73.9937200
40.7034876,-73.9916178
40.7029733,-73.9937517
40.7058102,-74.0040682
40.7030931,-73.9913360
48.1969299,7.3127618
48.1717241,7.3218509
47.7468954,7.3349092
47.7365763,7.2852572
47.7359491,7.2899126
47.7465141,7.3431607
47.7899276,7.3161887
47.7671309,7.3218017
47.7475805,7.3398024
47.7913810,7.3068600
47.7458170,7.3419129
47.7447707,7.3361075
47.7508667,7.3242068
47.7598298,7.3439857
47.7469290,7.3334440
47.7467189,7.3405844
47.7527497,7.3374906
47.7503089,7.3420343
47.7493949,7.3419524
47.7377490,7.3159326
47.7556715,7.3362785
47.7268454,7.3218361
47.7554642,7.3363180
47.7521857,7.3286591
47.7441439,7.3338841
47.7469644,7.3360881
47.7550160,7.3367172
47.7691861,7.3216092
47.7465141,7.3431607
47.7466969,7.3341161
47.7536630,7.3414768
48.0418100,7.3045179
48.0421197,7.3074172
48.0428135,7.3052253
48.0016115,7.2761540
48.0071948,7.2976926
48.0030148,7.2753448
48.0432854,7.3045292
48.0426726,7.3055633
48.0418717,7.3045391
48.0750522,7.2788960
48.0180812,7.5307429
48.0104741,7.5555654
48.0229494,7.5780308
48.0413088,7.5393866
48.0167806,7.5286717
48.0289602,7.5823336
48.0278876,7.5853570
48.0280945,7.5818713
48.0169444,7.5294444
48.0108225,7.5408020
48.0386894,7.5721077
-33.9388471,18.4688024
-33.9262888,18.4517456
-33.9237134,18.4825051
-34.0664994,18.4508391
-33.9425993,18.4799345
-33.9274037,18.4400325
48.1409485,7.2593047
48.2868520,7.4209950
48.2717440,7.3989982
48.2721979,7.3990445
48.2560324,7.4174500
48.2791343,7.4025717
36.0505636,-115.1714683
36.0157162,-115.1183158
36.0101956,-115.1185525
36.0118539,-115.1533931
36.0504684,-115.1714477
36.0528070,-115.1715830
35.9994789,-115.1279893
36.0150168,-115.1712669
36.0410620,-115.1207378
36.0062490,-115.1122540
36.0428966,-115.1520552
35.9772700,-115.1391000
36.0051792,-115.1111043
36.0106051,-115.1342093
36.0283869,-115.1150316
36.0158364,-115.1171943
36.0114211,-115.1752012
36.0161738,-115.1180997
35.9675076,-115.1686749
36.0126938,-115.1197987
47.8668367,7.4512199
40.7180002,-73.9982677
40.7046878,-74.0116672
47.8092189,7.1797789
47.8090798,7.1760449
47.8046452,7.1977126
47.8066544,7.1756929
47.8085170,7.1066326
35.8453026,-86.4233061
35.8470510,-86.4181500
35.8400490,-86.3802484
35.8577920,-86.3921991
35.8584129,-86.4060306
35.8552878,-86.4027123
35.8480828,-86.4158433
35.8459759,-86.3937492
35.8400027,-86.3575999
35.8749810,-86.3532108
35.9116455,-86.3859263
35.8310458,-86.3754321
35.8432503,-86.3842747
35.8549356,-86.4017428
35.8553048,-86.3716838
35.8742596,-86.3549897
35.8670128,-86.4130778
35.8453805,-86.3942874
35.8178756,-86.3962005
35.8433885,-86.3717444
47.4574176,7.2342664
47.4090419,7.3172926
47.4791452,7.2301184
47.3822280,7.3026770
47.4182261,7.2435919
47.4373397,7.2703900
47.4115050,7.2119730
47.4395953,7.3270446
47.3614626,7.3388867
47.4771270,7.1518610
47.5023689,7.2576375
47.3627005,7.3478520
47.4074170,7.1607180
47.3659258,7.3434572
47.5022142,7.2570950
47.4904414,7.3110071
47.3657570,7.3437536
47.3635804,7.3268623
47.3628756,7.3528996
47.3648547,7.3418541
48.1534772,7.2450663
48.1389775,7.2616492
-33.9286504,18.4237636
-33.9274089,18.4562785
-33.9402081,18.4978592
48.0803804,7.3350205
47.8831397,7.0599614
47.8118882,7.1005078
47.8427290,7.0713923
47.8595543,7.0496055
47.8520120,7.1097498
47.8117724,7.0992372
47.8100175,7.1037253
47.8081391,7.1083118
47.8557157,7.0538015
47.8136111,7.0969444
47.7954166,7.0303174
47.8108688,7.1027401
40.6886734,-73.9931236
40.6953012,-73.9954878
40.7196972,-73.9978939
40.7098645,-74.0087486
40.7080137,-74.0050629
47.8018188,7.3797049
47.7587208,7.2851230
47.7882739,7.3700435
47.7593680,7.3006360
47.8519443,7.5245911
47.9085966,7.5921581
48.0274238,7.5014033
48.0670986,7.6236079
48.1013900,7.5989500
48.0189575,7.5300725
48.1720575,7.1181398
47.7956733,7.1716389
47.7962306,7.1213764
48.1662459,7.3004546
48.1943529,7.3200757
48.1816785,7.3109920
48.1662780,7.2972600
33.6639652,-117.6647291
33.5706206,-117.7006342
33.6179138,-117.7022238
33.6294609,-117.7052165
33.6475850,-117.6871829
33.5419701,-117.6926121
33.6556028,-117.7015942
33.6202059,-117.6986934
33.6433373,-117.5941878
33.6209414,-117.7005539
33.6393967,-117.5919853
33.6276747,-117.6902557
33.6779820,-117.6668200
33.6760113,-117.6678721
33.6413787,-117.5955013
33.6171995,-117.7039071
48.0954706,7.3049493
48.0867660,7.2771170
48.0725561,7.2920720
48.0869134,7.2775685
47.7507058,7.3399471
47.7476376,7.3401813
47.7510839,7.3287066
47.7453812,7.3357317
47.7444390,7.3104617
47.9588648,7.2434208
47.9609647,7.2392461
48.0407567,7.1361680
43.0340741,-70.7829500
43.0771465,-70.7603458
43.0441159,-70.7744763
43.0690835,-70.7730031
43.0334793,-70.7844951
43.0961940,-70.7982590
43.0765084,-70.7560801
43.0762223,-70.7574730
43.0774718,-70.7602610
43.0737238,-70.7646676
43.0503531,-70.7712791
43.0503292,-70.7712461
43.0689903,-70.7733201
43.0861609,-70.8073488
43.0771270,-70.7540788
43.0539077,-70.7687012
43.0247433,-70.7938572
43.0734024,-70.7790283
43.0787905,-70.7566934
43.0799990,-70.7629605
47.5514250,7.5888774
47.5521472,7.6008432
47.5426170,7.5917150
47.5519175,7.5875498
47.5511552,7.5882944
47.5619723,7.5912264
47.5541971,7.5760217
47.5458333,7.5863889
47.5613457,7.5921013
47.5782467,7.5902642
40.7212842,-73.9948204
40.7191785,-73.9848120
40.7246842,-74.0031818
40.7191260,-73.9916390
40.7145423,-73.9915653
40.7204090,-73.9889220
48.0779839,7.3626343
48.0754629,7.3589017
48.5704653,7.8198565
48.5796985,7.7480089
48.5818765,7.7495325
48.5787888,7.7434764
48.5841014,7.7365442
48.5773898,7.7553119
48.5827040,7.7535670
48.5801662,7.7490542
48.0434990,7.3043771
48.0430556,7.3058333
48.0428468,7.3065940
48.0436060,7.3066685
48.0747171,7.3438769
48.0575458,7.3070346
33.6387214,-117.5926971
33.6424423,-117.5993921
33.6385806,-117.5935302
33.6409083,-117.5948556
33.5541938,-117.6709200
33.6077772,-117.6904117
48.0403808,7.5443310
48.0119345,7.5458436
48.0165803,7.5305570
48.0420277,7.5574768
43.0743461,-70.7640153
43.0430646,-70.8182956
35.8014930,-86.3988540
35.8212382,-86.3948042
35.7813292,-86.4002916
35.8094285,-86.3978450
48.1671148,7.2961395
48.0675827,6.9480016
48.0785012,6.9466333
48.0176066,6.9867813
48.0788849,6.9479991
48.0826970,6.9476657
47.8432697,7.0732544
47.8069153,7.0428205
47.9273099,7.0284546
47.7434504,7.3986784
33.8369053,-83.9001677
47.7334189,6.9674383
47.7416565,6.8261204
47.7745434,6.9980371
47.8051108,7.2380293
47.7897088,7.3163298
48.1128779,7.3652349
40.6990940,-73.9924662
40.7084713,-74.0050453
40.6921197,-73.9915367
40.6902937,-73.9962886
40.7063523,-74.0138086
47.4941731,7.3149892
47.3851855,7.2191991
47.4943078,7.3132135
47.4942509,7.3141910
47.3758407,7.2681351
47.4944945,7.3130056
47.4694680,7.2068733
48.3132866,7.3279261
48.2837524,7.3028884
48.3076950,7.2690588
48.2342508,7.3027722
48.3292399,7.2678159
48.2836941,7.3026467
48.2336641,7.3032723
48.3290786,7.3138139
47.7907400,7.1319790
35.8483293,-86.4294050
35.8449524,-86.4311397
-33.9281167,18.4148349
-33.9284621,18.4220400
48.2603148,7.4519769
48.2588050,7.4529117
47.5277662,7.5929500
47.5559422,7.5864321
48.3072271,7.0804968
48.3082184,7.0790288
47.7747256,7.0586579
47.8067355,7.1055633
47.8142801,7.0926323
47.8114629,7.1011722
48.0741212,7.2347224
48.0997055,7.2348307
40.7148544,-73.9976092
47.8604239,7.0495031
47.8120417,7.1017330
47.8118781,7.1014533
40.7033795,-73.9921485
40.7026673,-73.9931155
40.7034205,-73.9921457
40.7034118,-73.9918412
40.6991904,-73.9923240
40.7046617,-73.9879695
48.0768650,7.3615947
39.7646312,-86.4004446
39.7640628,-86.3545977
39.7631980,-86.3414440
39.7623860,-86.3572751
39.7618286,-86.3907769
39.7630295,-86.3392058
39.7642284,-86.3832978
39.7627143,-86.3258933
39.7622778,-86.3574861
39.7623177,-86.3258146
39.7642464,-86.3839555
39.8377778,-86.3802778
39.8377866,-86.3810637
39.8381830,-86.3823951
39.7636189,-86.3786825
39.7644236,-86.3396073
39.7631200,-86.3441990
39.7630665,-86.3479705
39.7647831,-86.3274041
39.7630712,-86.3401100
48.0992700,7.2329060
48.0989881,7.2342294
-33.9129563,18.4162683
48.3088564,7.0805513
48.1664570,7.2970053
48.1666631,7.2957631
43.0758870,-70.7598675
43.0777875,-70.7569885
43.0458503,-70.7731983
48.5765991,7.7315085
48.5809356,7.7486807
47.5560548,7.5865551
48.0257218,6.8863296
48.0059225,6.8769506
47.4659717,7.4663882
47.4885680,7.4979740
47.4663040,7.4656413
47.4788345,7.4544125
47.4995394,7.5569784
47.5887095,7.5702698
47.5133670,7.5548190
47.5579700,7.5608550
47.5504764,7.5369316
47.4958580,7.5529630
47.5577914,7.5483903
47.5048416,7.5545857
47.5573512,7.5598472
47.9223873,7.0343131
47.8745582,7.0291946
47.8304368,7.0108421
47.7609889,7.1533583
50.4290148,30.3920269
48.2538779,7.3939626
48.2711953,7.3995404
48.0317868,6.9939198
48.0337518,7.0450086
48.0426898,7.0025892
48.0541825,7.0050971
48.0357750,7.0084086
48.0653397,6.9955338
-34.0212369,18.4672265
-33.9857099,18.4677771
-33.9944822,18.4736097
-33.9711088,18.4637987
-33.9845289,18.4776390
-33.9763026,18.4588844
-33.9657650,18.4751730
-33.9955983,18.4686467
-33.9716978,18.4642609
-34.0198511,18.4677806
-33.9834945,18.4805833
47.7481103,7.3358300
48.0145459,7.0651981
48.0130289,7.0716172
47.3611414,7.3549922
48.1722789,7.1128753
33.9324141,-83.9759842
33.9386407,-83.9835356
33.9328400,-83.9762617
33.9432911,-83.9927196
33.8324494,-83.8823032
48.5739805,7.8112490
48.2586095,7.4567892
48.2608352,7.4544740
47.7436428,7.4154706
48.0061697,6.9353316
48.0036191,6.9022656
47.9297958,6.8855711
48.1616620,7.1271208
47.5624850,7.5968150
47.5507047,7.6243706
40.7073300,-74.0063713
39.7644362,-86.3450487
39.7631195,-86.3523458
39.7631178,-86.3434606
39.7629512,-86.3581063
39.7635945,-86.3805668
39.7634697,-86.3828158
39.7646218,-86.3374634
47.6547114,7.2701614
47.6098840,7.2101050
47.5509223,7.3175332
47.6285058,7.2588695
47.6709231,7.2651716
47.6189413,7.2976842
47.6242697,7.2255737
47.5356472,7.2649720
47.6000443,7.2238831
47.6249705,7.2402522
47.6250318,7.2399122
47.6222305,7.2718118
47.6300503,7.2007442
47.6543844,7.2654458
47.6939993,7.2942527
48.0761337,7.3554268
48.0884500,7.6403800
48.1826977,7.0032710
48.0860925,7.2664822
48.0776915,7.3867595
48.0744444,7.3566667
47.7362141,7.0137055
47.7889076,7.3169881
47.9565065,7.2990042
47.7986080,7.3073247
47.9571724,7.3010998
47.8205775,7.2721529
47.9570631,7.3008007
-34.0220531,18.4662901
-34.0310815,18.4813586
47.8058438,7.1750820
47.8034828,7.1764380
47.8018379,7.1311407
47.7521094,7.3356001
-33.9388018,18.4688755
48.1877221,7.3488265
47.5869789,7.1200361
47.6283903,7.1251629
47.5818878,7.1276837
47.6355483,7.1157334
47.7520780,7.2347207
40.7179665,-73.9900700
48.2496734,7.3450830
48.2060834,7.3611227
48.2414733,7.3823038
48.2544690,7.3951689
48.1960564,7.3166156
48.1945133,7.3208287
48.2241369,7.3530030
48.1933589,7.3232302
48.2331938,7.3675937
48.1379728,7.2642420
48.1386043,7.2645796
48.2438648,7.1765384
47.7356776,7.0174073
47.7570792,7.0184351
47.7572635,7.0432640
47.7378650,6.9770650
47.9408333,7.1483333
47.9437593,7.1428381
48.1663803,7.2989055
48.1561028,7.2317285
56.2230820,10.1587420
56.1591606,10.2116745
56.1537081,10.2110108
56.1551437,10.2051010
56.7820915,8.2331827
55.6780854,12.5763978
55.6737554,12.5741632
55.6789935,12.5681720
55.7135903,9.5370156
56.4090164,10.9191772
57.0502070,9.9183535
56.4133417,10.8804140
55.7199614,11.7108317
55.8854230,11.1508260
56.0591130,12.0700222
56.4136114,10.8742565
56.4126551,10.8756721
56.4029373,10.9154226
55.8516496,11.5797565
56.4074761,10.8794086
48.0254593,7.5047558
48.0403634,7.5484284
48.0183249,7.5277798
47.8002174,7.3783053
47.7972292,7.3141732
47.7977778,7.3108333
47.8202972,7.3827853
47.7893115,7.3162170
47.8163618,7.3259769
47.8031483,7.3252939
48.3085537,7.0794691
48.3085881,7.0793334
48.3073543,7.0810731
28.9805601,-81.2321486
28.9662705,-81.2364818
28.9382973,-81.2141655
28.9491667,-81.2627778
28.9838500,-81.2603293
28.9274117,-81.1881299
28.9481927,-81.2429171
28.9480926,-81.2505686
28.9502377,-81.2521597
28.9499210,-81.2509050
28.9788710,-81.2701405
28.9282351,-81.1889434
28.9840212,-81.2608399
28.9249520,-81.1874010
28.9268208,-81.1894625
28.9267310,-81.1909470
28.9238682,-81.1874744
28.9242194,-81.1899128
29.0256834,-81.2605210
28.9252268,-81.1898291
48.0591812,7.2984222
48.5912628,7.7548594
48.5818765,7.7495325
48.0148443,7.0116774
48.1969106,7.3336237
48.5826005,7.7374049
47.7464727,7.3348640
47.7412526,6.8267313
47.8888889,6.8638889
47.7295303,6.8513348
33.8982555,-83.9595011
48.0424022,7.3058369
48.0182912,7.3749812
48.1829400,7.0036487
48.1727277,7.0148405
33.6759896,-117.6679710
33.5541715,-117.6707285
48.0305441,6.9064408
48.0802797,7.3563662
40.6987126,-73.9926451
40.7054505,-74.0016248
47.5400241,7.4968785
47.4935107,7.5170453
47.5673726,7.4639000
47.5055039,7.5177452
47.5498940,7.5361696
47.5243622,7.5161625
47.4961103,7.4852740
47.5753449,7.5223867
47.5406995,7.5417088
47.5228941,7.4787263
47.5758690,7.5177850
47.5506707,7.5362222
47.5786641,7.5463849
47.5578529,7.5449714
47.5482911,7.5452000
33.6387533,-117.5924581
47.6433296,7.2644432
47.6135696,7.2133434
47.6025209,7.5458230
47.5700296,7.5966036
47.5908778,7.5813557
47.6292902,7.5956356
47.6253415,7.5278973
47.5759032,7.5886630
47.5747880,7.6051217
47.5771400,7.5920300
47.6152723,7.5344231
47.5717963,7.5807142
36.0700925,-115.1737966
36.0170716,-115.1015073
35.9950389,-115.0997778
36.0723533,-115.0997238
36.0340898,-115.0989050
36.0421392,-115.1013529
36.0685850,-115.1779180
47.5491939,7.5872948
48.0378432,6.9713215
-33.9248685,18.4240553
35.8658190,-86.3871025
35.8412647,-86.3523860
35.8247610,-86.3639710
35.8335601,-86.3505843
35.8718729,-86.3520541
35.8314355,-86.3511039
35.8356056,-86.3503698
35.8428059,-86.3662125
35.8408000,-86.3596752
35.8427881,-86.3665525
35.8670068,-86.3872413
35.8408553,-86.3600455
35.8664811,-86.3865897
35.8356428,-86.3513593
47.7299106,7.3775756
47.7504920,7.3536133
47.7464488,7.3287303
47.7389140,7.3172270
47.7437335,7.3420620
47.3785569,7.2110020
47.5033391,7.3016305
48.0811108,7.3559360
48.1400000,7.2597222
48.0590352,7.3809228
47.9678403,7.3029796
47.9615275,7.2978724
48.0729460,7.3571590
48.0667949,7.3515685
48.0559810,7.3514518
48.2702327,7.3996186
48.2721748,7.3995614
48.2731420,7.3989428
47.6336807,7.1230141
47.5464013,7.5532685
47.5102929,7.5556482
47.5471113,7.5524789
35.7872438,-86.4013673
48.0178997,6.9467628
48.0144487,6.9459528
47.8120568,7.1838206
47.8127865,7.1680367
47.9158900,7.6217200
48.2553509,7.4229720
48.0108294,7.5555241
-33.9655133,18.4753672
-33.9795358,18.4666451
47.4953432,7.4836173
47.5900138,7.4953203
47.5566273,7.4761933
47.5619840,7.5265316
47.5757157,7.5197473
47.5606579,7.5311246
47.5703745,7.5429214
48.1096727,7.3656859
47.7752313,6.9948584
48.1235328,7.2572634
47.3624506,7.3495597
47.3657211,7.3445971
47.3665110,7.3434988
47.3567025,7.3430533
47.3664343,7.3472377
47.3755220,7.3535260
47.3668831,7.3469658
47.3638806,7.3496001
47.3636162,7.3468972
35.8467215,-86.3906471
47.8266790,7.3489382
47.8271785,7.3576175
47.8340836,7.3007976
50.4235689,30.3830586
47.8782270,7.2205768
47.8862702,7.2289143
47.7489780,7.3357133
48.1387568,7.2617141
48.0441231,7.3128426
48.0752678,7.3584485
48.0789555,7.3574966
48.1661174,7.3026732
47.8607789,7.3483435
47.8655944,7.3557155
47.9605044,7.3123907
47.9029974,7.2535005
47.8646343,7.3493429
47.7483699,7.3418246
47.7384406,7.3164700
47.7481398,7.3412499
47.7910580,7.3067380
47.9067947,7.2161803
47.7464248,7.3375845
47.8598044,7.2978819
47.9072106,7.2118072
47.7450897,7.3359610
47.7720223,7.3892967
48.1538548,7.1676858
48.1217617,7.1500771
48.1538548,7.1676858
48.1527900,7.1686820
48.1261778,7.1561182
48.0418192,7.1340489
48.1062817,7.3719657
48.1217617,7.1500771
48.2864009,6.9513989
40.7254053,-74.0687717
40.7282801,-73.9991488
40.7523560,-73.9901802
40.7032685,-74.0110218
40.7400857,-73.9825183
40.7579118,-73.9801252
40.7247919,-73.9927436
40.7511111,-73.9836111
40.7376111,-73.9891583
40.7288053,-73.9896791
40.7231568,-74.0029053
40.7472222,-73.9822222
40.7579418,-73.9841890
40.7499687,-73.9768123
40.7510194,-73.9804222
40.7206329,-74.0049666
40.7394056,-74.0021239
40.6873687,-73.9902836
47.8579448,7.2653753
47.9571127,7.2996846
47.7577164,7.3331790
47.8603645,7.2609909
48.0436370,7.3056498
48.0721187,7.3383209
48.0891345,7.3205387
48.0761478,7.3589278
48.0782304,7.3308128
48.0778137,7.3577565
48.0964782,7.3695929
48.0865484,7.2753156
48.0791249,7.3588938
48.0435632,7.3048157
35.8553165,-86.3674127
35.8552242,-86.3693993
35.8625277,-86.4088582
35.8378551,-86.3863533
35.8870824,-86.3840722
35.8321350,-86.3066050
35.8471237,-86.4186885
35.8387783,-86.3464484
35.8468848,-86.3926405
35.8456048,-86.3928577
35.8467310,-86.3923250
35.8594524,-86.4444404
35.8480555,-86.4197984
35.8466660,-86.3926773
35.8460318,-86.4373734
35.8515750,-86.4012370
35.8715690,-86.4126830
35.8517586,-86.3999377
35.8465199,-86.3940087
48.1665340,7.2996290
48.1943926,7.3183449
48.0796000,7.3541931
48.1964854,7.3129678
48.1890396,7.3390637
48.1450996,7.3237851
48.1272182,7.3696565
48.1248062,7.3781520
48.1124098,7.3773989
48.2587887,7.4555222
40.7322222,-74.0013889
40.7301298,-73.9941202
47.7488009,7.3378739
47.7487442,7.3376244
47.7384562,7.3288005
47.7550501,7.3362787
47.7524947,7.3538711
47.7460818,7.3354568
47.7458015,7.3352597
47.6798692,7.2695748
47.7464146,7.3392220
48.1959522,7.3167970
47.9866339,7.2193636
47.6862052,7.3951994
47.7554566,7.3700178
47.7602894,7.2789276
48.0375158,7.0155266
48.0749588,7.3572564
48.0755253,7.3535228
48.0762471,7.3574093
48.0777248,7.3589254
48.0778266,7.3575193
48.0767563,7.3580240
48.0804956,7.3563910
47.9871941,7.5602091
48.0176307,7.5305118
47.8146261,7.5616808
48.0168196,7.5272411
48.0751316,7.3582506
48.0777248,7.3589254
48.0805782,7.3573129
48.0762495,7.3578295
47.7445715,7.3422100
47.7623644,7.2846019
48.0755827,7.3589354
48.0763050,7.3592440
47.6214297,7.2356102
47.6220051,7.2369940
47.6966628,7.2937184
47.5938590,7.2198893
47.6208128,7.3001063
47.6079244,7.2218863
48.1666407,7.2980882
48.1670269,7.3004794
48.2074078,7.3596568
48.1965099,7.3129686
48.1665845,7.2988233
48.1665328,7.2984049
48.0745058,7.3568259
48.0731582,7.3576320
48.0768261,7.3575798
48.0752778,7.3586111
48.0792375,7.3551026
48.0732215,7.3482453
48.0422393,7.3046795
40.7202778,-73.9880556
48.0747213,7.3574764
48.0800914,7.3659329
48.0773319,7.3504707
48.1399787,7.2598964
40.7573681,-73.9835798
48.1468805,7.0111300
48.1731008,7.0145581
48.1854714,7.0045691
48.0699473,6.8753283
48.2571300,7.4529224
48.2595314,7.4538015
48.2592414,7.4526823
48.2571102,7.4542694
48.2586275,7.4514702
48.2595486,7.4539224
48.2598142,7.4552811
48.2561360,7.4571252
48.2906438,7.4325323
48.2595151,7.4556331
48.0433841,7.5780169
48.0243198,7.5858568
48.0721059,7.5374778
47.3655896,7.3442048
47.4944943,7.3137836
47.3657252,7.3439171
47.3628561,7.3506476
47.3624850,7.3505200
47.3638889,7.3452778
47.3644902,7.3449662
47.3628472,7.3492112
47.3655320,7.3440363
47.3517465,7.3381702
47.3658787,7.3430337
47.3633344,7.3499705
47.3414080,7.3152200
47.3653838,7.3452826
47.3615377,7.3751229
47.3613742,7.3110289
47.5030212,7.3090095
48.1386815,7.2656930
47.5862891,7.5627209
47.5917538,7.5840450
47.5157953,7.5634146
47.5627830,7.5849322
47.5521354,7.5901422
47.5849179,7.5649064
47.5510715,7.5880139
47.5534956,7.5892222
47.5530731,7.5945888
47.5701251,7.5727653
47.5520864,7.5876914
47.5531583,7.5858726
47.5525916,7.5943633
47.4695793,7.5971462
47.5631681,7.5987557
47.5626975,7.5973435
47.7486353,7.3402853
40.6870471,-73.9747264
36.0029112,-115.1076137
35.9947241,-115.1004386
36.0408139,-115.1715952
36.0719017,-115.1076787
35.9978014,-115.1263336
36.0065460,-115.2064544
35.9617156,-115.1735839
36.0934916,-115.1763751
36.0676251,-115.1769153
35.9651172,-115.1689291
36.1144444,-115.1000000
36.0924111,-115.1747709
36.1059639,-115.1510722
36.1131436,-115.1597194
36.0410385,-115.0300140
36.0572509,-115.2172927
36.1121320,-115.1822045
36.0931558,-115.1771086
48.0730803,7.3481014
47.8117740,7.0995292
47.9021347,7.2154851
47.8863830,7.2293076
47.9100811,7.2108578
47.8989940,7.2204307
47.8157996,7.1783659
47.9092217,7.2110811
47.8041875,7.1761070
47.7802600,7.2242894
47.7587634,7.1398532
47.9017601,7.1515546
47.7957561,7.1615900
47.8094995,7.1745426
48.1247891,7.3781675
35.9447530,-115.1322780
36.0681342,-115.1777571
36.1129296,-115.1720734
36.1119264,-115.1725994
48.0413921,7.5570574
47.8212746,7.0833851
47.7745780,7.1290474
47.7748313,6.9974913
47.7561646,7.0503501
47.7750666,7.0577908
47.8866693,6.9940427
47.8850021,6.9979156
48.0766998,7.4043846
48.0791604,7.3622628
48.0759668,7.3599370
48.0778260,7.3646365
48.0806494,7.3582750
48.1957251,7.3176501
48.1942057,7.3221247
48.1948667,7.3201250
-33.9277130,18.4252679
-33.9259408,18.4151158
-33.9260435,18.4154135
-33.9248686,18.4167441
-33.9249753,18.4165893
-33.9715083,18.4541008
-33.9188424,18.4258096
-33.9322241,18.4256242
-33.9253568,18.4138036
-33.9195093,18.4210945
-33.9212694,18.4188612
-33.9943052,18.4741887
-33.9166643,18.4209853
-33.9216300,18.4206000
-33.9285100,18.4241600
-33.9254630,18.4160932
-33.9205551,18.4180545
-33.9189937,18.4222723
48.0772603,7.3504576
50.4536950,30.5212396
50.4664173,30.5159399
50.4440264,30.4931933
50.4470691,30.5082077
50.4531700,30.5221770
50.4604720,30.5224800
50.4471985,30.5254194
50.4525466,30.3645206
50.4384860,30.5106630
50.4517670,30.5258180
50.4782733,30.3402194
50.4509449,30.5226394
50.4376639,30.5291580
50.4557000,30.5194470
50.4414321,30.5146036
50.4406320,30.4424289
50.4555770,30.5182700
50.4418339,30.5214486
50.4926861,30.5258262
47.5528632,7.5888654
47.5654416,7.5957010
47.5664182,7.5913006
47.5331094,7.6485442
47.5551819,7.5890832
47.5538387,7.5891988
47.5547218,7.5890088
48.0328256,7.5811255
48.0282525,7.5827244
48.1208036,7.3355954
47.3368217,7.3741987
47.3635755,7.3496993
35.8469410,-86.3922960
35.8419019,-86.3902101
48.2585477,7.4508518
48.0711189,6.8732746
48.0697696,6.8756325
48.0716146,6.8692569
48.1874100,7.3484835
48.2044219,7.3612389
39.7787897,-86.4009682
39.7623814,-86.3567483
39.8551354,-86.3905701
39.8578704,-86.3912164
39.8097303,-86.2691451
39.8642787,-86.3929692
39.7597992,-86.4342141
39.8798545,-86.2722077
39.8540304,-86.2314784
39.7500873,-86.2582126
39.7659490,-86.1565560
39.7770170,-86.1458220
39.7766655,-86.1463996
39.7582496,-86.1464405
39.8544454,-86.1215713
39.7639187,-86.1595455
39.8836095,-86.1211598
39.7616597,-86.1599331
39.8716113,-86.1437122
39.7629055,-86.1580570
48.0731073,7.3480817
48.8505205,2.3490203
48.8817542,2.3283970
48.8792320,2.3547600
48.8879637,2.3205236
48.8614428,2.3641391
48.8650363,2.3658960
48.8885050,2.3790066
48.3621875,7.4675357
47.7539266,7.2362886
48.0772700,7.3616355
47.8063421,7.3375609
47.8208064,6.8348446
47.8592347,6.8244282
47.6449531,6.8633063
47.8559936,6.8202553
47.8815689,6.7657279
47.6385549,6.8593867
47.8795199,6.7647826
47.7003602,6.9583101
48.1592000,7.3192147
48.0671110,7.6236130
